"","run_num","sync_fish","sync_dfly","asym_fish","asym_dfly","surv_fish","surv_dfly","biom_fish","biom_dfly","biom_tot","sp","id","meta","hatch_date","end_date","growth_time","growth_rate","max_size"
"1865",24,"med","high","none","none",39,26,270.8,172.05,442.85,"d","31",1,44,142,98,0.0627551,6.15
"1866",24,"med","high","none","none",39,26,270.8,172.05,442.85,"d","32",1,19,76,57,0.1254386,7.15
"1867",24,"med","high","none","none",39,26,270.8,172.05,442.85,"d","33",1,25,93,68,0.09632353,6.55
"1868",24,"med","high","none","none",39,26,270.8,172.05,442.85,"d","34",1,38,130,92,0.0701087,6.45
"1869",24,"med","high","none","none",39,26,270.8,172.05,442.85,"d","35",0,45,112,67,0.0858209,5.75
"1870",24,"med","high","none","none",39,26,270.8,172.05,442.85,"d","36",0,42,95,53,0.08301887,4.4
"1871",24,"med","high","none","none",39,26,270.8,172.05,442.85,"d","37",0,44,132,88,0.06590909,5.8
"1872",24,"med","high","none","none",39,26,270.8,172.05,442.85,"d","38",1,28,94,66,0.1007576,6.65
"1873",24,"med","high","none","none",39,26,270.8,172.05,442.85,"d","39",1,38,129,91,0.07197802,6.55
"1874",24,"med","high","none","none",39,26,270.8,172.05,442.85,"d","4",1,36,107,71,0.09225352,6.55
"1875",24,"med","high","none","none",39,26,270.8,172.05,442.85,"d","40",0,42,81,39,0.09615385,3.75
"1876",24,"med","high","none","none",39,26,270.8,172.05,442.85,"d","5",1,8,57,49,0.1612245,7.9
"1877",24,"med","high","none","none",39,26,270.8,172.05,442.85,"d","6",1,44,145,101,0.06287129,6.35
"1878",24,"med","high","none","none",39,26,270.8,172.05,442.85,"d","7",1,33,88,55,0.1145455,6.3
"1879",24,"med","high","none","none",39,26,270.8,172.05,442.85,"d","8",1,22,80,58,0.1267241,7.35
"1880",24,"med","high","none","none",39,26,270.8,172.05,442.85,"d","9",1,29,86,57,0.1254386,7.15
"1881",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","1",1,16,71,55,0.1309091,7.2
"1882",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","10",0,36,103,67,0.0880597,5.9
"1883",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","11",1,18,71,53,0.1386792,7.35
"1884",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","12",1,19,66,47,0.1446809,6.8
"1885",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","13",1,27,88,61,0.1131148,6.9
"1886",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","14",1,14,75,61,0.1262295,7.7
"1887",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","15",1,12,59,47,0.1521277,7.15
"1888",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","16",1,21,74,53,0.1443396,7.65
"1889",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","17",1,9,75,66,0.1113636,7.35
"1890",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","18",1,31,102,71,0.08873239,6.3
"1891",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","19",1,18,78,60,0.115,6.9
"1892",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","2",1,25,82,57,0.1140351,6.5
"1893",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","20",1,15,71,56,0.1375,7.7
"1894",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","21",1,25,79,54,0.1259259,6.8
"1895",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","22",1,35,95,60,0.1008333,6.05
"1896",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","23",1,28,86,58,0.1189655,6.9
"1897",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","24",1,34,118,84,0.075,6.3
"1898",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","25",1,20,73,53,0.1292453,6.85
"1899",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","26",1,7,57,50,0.155,7.75
"1900",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","27",1,19,73,54,0.1305556,7.05
"1901",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","28",1,28,98,70,0.09857143,6.9
"1902",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","29",1,28,92,64,0.1179687,7.55
"1903",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","3",1,22,70,48,0.1416667,6.8
"1904",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","30",1,16,68,52,0.1288462,6.7
"1905",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","31",1,22,80,58,0.1189655,6.9
"1906",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","32",1,25,81,56,0.1276786,7.15
"1907",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","33",1,33,98,65,0.09461538,6.15
"1908",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","34",1,11,58,47,0.1489362,7
"1909",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","35",1,28,99,71,0.09366197,6.65
"1910",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","36",1,9,62,53,0.1320755,7
"1911",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","37",1,13,73,60,0.12,7.2
"1912",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","38",1,25,77,52,0.1211538,6.3
"1913",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","39",1,10,68,58,0.1327586,7.7
"1914",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","4",1,23,73,50,0.133,6.65
"1915",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","40",1,20,76,56,0.1348214,7.55
"1916",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","5",1,15,63,48,0.14375,6.9
"1917",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","6",1,16,66,50,0.135,6.75
"1918",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","7",1,24,69,45,0.1466667,6.6
"1919",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","8",1,28,91,63,0.1047619,6.6
"1920",24,"med","high","none","none",39,26,270.8,172.05,442.85,"f","9",1,29,88,59,0.1110169,6.55
"1921",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","1",1,28,71,43,0.1534884,6.6
"1922",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","10",1,36,94,58,0.1172414,6.8
"1923",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","11",1,42,131,89,0.07134831,6.35
"1924",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","12",1,23,73,50,0.144,7.2
"1925",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","13",1,38,110,72,0.09305556,6.7
"1926",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","14",1,39,118,79,0.08607595,6.8
"1927",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","15",1,40,105,65,0.09769231,6.35
"1928",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","16",0,51,109,58,0.07931034,4.6
"1929",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","17",1,37,114,77,0.08181818,6.3
"1930",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","18",1,30,77,47,0.1351064,6.35
"1931",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","19",1,47,150,103,0.06359223,6.55
"1932",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","2",1,35,93,58,0.1137931,6.6
"1933",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","20",1,32,95,63,0.1071429,6.75
"1934",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","21",1,37,112,75,0.086,6.45
"1935",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","22",0,47,90,43,0.09651163,4.15
"1936",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","23",1,23,66,43,0.1604651,6.9
"1937",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","24",1,31,88,57,0.1078947,6.15
"1938",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","25",1,44,113,69,0.09275362,6.4
"1939",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","26",1,37,89,52,0.1201923,6.25
"1940",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","27",1,57,192,135,0.04518519,6.1
"1941",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","28",1,36,111,75,0.08666667,6.5
"1942",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","29",1,43,134,91,0.06978022,6.35
"1943",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","3",1,27,75,48,0.15,7.2
"1944",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","30",1,39,93,54,0.112963,6.1
"1945",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","31",1,41,104,63,0.1079365,6.8
"1946",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","32",1,34,84,50,0.143,7.15
"1947",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","33",1,45,127,82,0.08170732,6.7
"1948",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","34",1,27,79,52,0.1336538,6.95
"1949",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","35",0,40,117,77,0.07792208,6
"1950",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","36",1,36,102,66,0.1075758,7.1
"1951",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","37",1,39,96,57,0.1070175,6.1
"1952",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","38",1,44,129,85,0.07294118,6.2
"1953",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","39",0,41,97,56,0.09821429,5.5
"1954",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","4",1,41,100,59,0.1084746,6.4
"1955",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","40",1,44,128,84,0.08333333,7
"1956",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","5",1,45,139,94,0.06702128,6.3
"1957",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","6",1,30,81,51,0.1421569,7.25
"1958",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","7",1,27,76,49,0.1438776,7.05
"1959",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","8",1,17,60,43,0.1651163,7.1
"1960",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"d","9",1,46,139,93,0.0655914,6.1
"1961",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","1",1,18,85,67,0.1029851,6.9
"1962",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","10",1,15,72,57,0.1289474,7.35
"1963",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","11",1,9,74,65,0.12,7.8
"1964",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","12",0,38,143,105,0.05190476,5.45
"1965",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","13",0,51,97,46,0.06521739,3
"1966",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","14",1,28,89,61,0.1081967,6.6
"1967",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","15",1,16,76,60,0.115,6.9
"1968",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","16",1,9,75,66,0.1159091,7.65
"1969",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","17",1,14,75,61,0.1131148,6.9
"1970",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","18",1,12,65,53,0.1320755,7
"1971",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","19",1,21,90,69,0.1050725,7.25
"1972",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","2",1,27,99,72,0.08402778,6.05
"1973",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","20",0,38,127,89,0.05505618,4.9
"1974",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","21",1,21,89,68,0.1029412,7
"1975",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","22",1,31,106,75,0.08933333,6.7
"1976",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","23",1,26,87,61,0.107377,6.55
"1977",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","24",0,33,82,49,0.1030612,5.05
"1978",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","25",1,15,73,58,0.1224138,7.1
"1979",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","26",1,13,104,91,0.06868132,6.25
"1980",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","27",1,35,155,120,0.05041667,6.05
"1981",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","28",1,10,75,65,0.1,6.5
"1982",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","29",1,13,74,61,0.1155738,7.05
"1983",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","3",1,16,78,62,0.1153226,7.15
"1984",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","30",1,10,73,63,0.1198413,7.55
"1985",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","31",1,12,77,65,0.1030769,6.7
"1986",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","32",1,19,75,56,0.1223214,6.85
"1987",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","33",1,23,90,67,0.1037313,6.95
"1988",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","34",1,22,77,55,0.1218182,6.7
"1989",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","35",1,22,87,65,0.1030769,6.7
"1990",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","36",1,19,76,57,0.1254386,7.15
"1991",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","37",1,16,80,64,0.1117188,7.15
"1992",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","38",1,30,97,67,0.1029851,6.9
"1993",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","39",1,16,79,63,0.1253968,7.9
"1994",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","4",1,34,135,101,0.06138614,6.2
"1995",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","40",1,24,94,70,0.09357143,6.55
"1996",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","5",0,48,79,31,0.09193548,2.85
"1997",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","6",1,29,103,74,0.08243243,6.1
"1998",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","7",1,18,78,60,0.1333333,8
"1999",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","8",1,12,73,61,0.1368852,8.35
"2000",25,"med","high","mild","none",35,36,243.2,237.95,481.15,"f","9",1,28,115,87,0.07701149,6.7
"2001",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","1",1,42,126,84,0.07678571,6.45
"2002",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","10",0,55,151,96,0.05052083,4.85
"2003",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","11",1,33,91,58,0.1232759,7.15
"2004",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","12",1,35,105,70,0.09428571,6.6
"2005",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","13",1,34,87,53,0.1245283,6.6
"2006",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","14",1,28,80,52,0.1384615,7.2
"2007",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","15",1,18,71,53,0.145283,7.7
"2008",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","16",1,33,102,69,0.09492754,6.55
"2009",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","17",1,32,85,53,0.1226415,6.5
"2010",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","18",1,22,66,44,0.1670455,7.35
"2011",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","19",1,29,78,49,0.1397959,6.85
"2012",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","2",0,45,98,53,0.09245283,4.9
"2013",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","20",1,31,83,52,0.1490385,7.75
"2014",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","21",1,36,108,72,0.08958333,6.45
"2015",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","22",1,40,107,67,0.09179104,6.15
"2016",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","23",1,29,73,44,0.1602273,7.05
"2017",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","24",1,39,118,79,0.07974684,6.3
"2018",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","25",1,25,79,54,0.1351852,7.3
"2019",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","26",1,36,85,49,0.1387755,6.8
"2020",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","27",1,24,73,49,0.1367347,6.7
"2021",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","28",1,29,79,50,0.135,6.75
"2022",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","29",1,28,88,60,0.1133333,6.8
"2023",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","3",1,28,73,45,0.15,6.75
"2024",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","30",0,54,139,85,0.06352941,5.4
"2025",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","31",1,29,79,50,0.142,7.1
"2026",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","32",1,31,91,60,0.1091667,6.55
"2027",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","33",1,27,78,51,0.1333333,6.8
"2028",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","34",1,51,167,116,0.05301724,6.15
"2029",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","35",1,37,105,68,0.09705882,6.6
"2030",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","36",1,32,92,60,0.105,6.3
"2031",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","37",0,50,120,70,0.07214286,5.05
"2032",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","38",1,45,149,104,0.06298077,6.55
"2033",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","39",1,31,88,57,0.127193,7.25
"2034",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","4",0,47,128,81,0.06728395,5.45
"2035",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","40",0,47,119,72,0.07638889,5.5
"2036",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","5",1,31,76,45,0.1522222,6.85
"2037",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","6",1,44,153,109,0.05779817,6.3
"2038",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","7",1,20,66,46,0.1554348,7.15
"2039",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","8",0,41,127,86,0.06918605,5.95
"2040",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"d","9",1,40,92,52,0.1269231,6.6
"2041",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","1",1,6,79,73,0.1054795,7.7
"2042",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","10",1,35,143,108,0.05601852,6.05
"2043",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","11",1,27,103,76,0.08092105,6.15
"2044",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","12",1,8,66,58,0.1155172,6.7
"2045",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","13",1,23,102,79,0.08860759,7
"2046",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","14",1,12,106,94,0.06702128,6.3
"2047",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","15",0,34,94,60,0.08333333,5
"2048",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","16",1,27,90,63,0.0968254,6.1
"2049",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","17",1,20,84,64,0.103125,6.6
"2050",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","18",1,20,88,68,0.1022059,6.95
"2051",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","19",1,23,99,76,0.08815789,6.7
"2052",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","2",1,24,95,71,0.09014085,6.4
"2053",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","20",1,19,83,64,0.1148437,7.35
"2054",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","21",0,46,124,78,0.05128205,4
"2055",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","22",1,30,125,95,0.06947368,6.6
"2056",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","23",1,17,82,65,0.11,7.15
"2057",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","24",1,25,98,73,0.09109589,6.65
"2058",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","25",1,14,77,63,0.1095238,6.9
"2059",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","26",1,13,85,72,0.09583333,6.9
"2060",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","27",1,24,93,69,0.09275362,6.4
"2061",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","28",1,13,69,56,0.1339286,7.5
"2062",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","29",1,19,90,71,0.09225352,6.55
"2063",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","3",1,16,78,62,0.108871,6.75
"2064",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","30",1,31,107,76,0.08421053,6.4
"2065",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","31",1,33,122,89,0.07303371,6.5
"2066",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","32",1,14,73,59,0.1152542,6.8
"2067",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","33",1,8,80,72,0.09722222,7
"2068",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","34",0,29,103,74,0.07297297,5.4
"2069",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","35",1,10,153,143,0.04440559,6.35
"2070",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","36",1,21,84,63,0.1079365,6.8
"2071",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","37",1,13,75,62,0.1056452,6.55
"2072",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","38",1,45,206,161,0.03944099,6.35
"2073",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","39",0,31,124,93,0.06344086,5.9
"2074",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","4",1,27,90,63,0.1031746,6.5
"2075",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","40",1,29,108,79,0.08481013,6.7
"2076",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","5",1,19,81,62,0.1032258,6.4
"2077",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","6",1,31,118,87,0.07126437,6.2
"2078",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","7",1,19,88,69,0.1028986,7.1
"2079",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","8",1,37,161,124,0.05080645,6.3
"2080",26,"med","high","mild","none",36,33,240.2,223.95,464.15,"f","9",1,19,87,68,0.1007353,6.85
"2081",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","1",1,34,84,50,0.141,7.05
"2082",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","10",1,42,143,101,0.06485149,6.55
"2083",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","11",1,19,72,53,0.1424528,7.55
"2084",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","12",0,54,155,101,0.05940594,6
"2085",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","13",1,40,120,80,0.084375,6.75
"2086",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","14",1,28,78,50,0.141,7.05
"2087",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","15",1,40,114,74,0.08581081,6.35
"2088",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","16",1,13,62,49,0.1581633,7.75
"2089",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","17",1,40,123,83,0.07590361,6.3
"2090",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","18",0,47,153,106,0.05471698,5.8
"2091",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","19",0,41,115,74,0.07635135,5.65
"2092",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","2",1,36,103,67,0.09402985,6.3
"2093",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","20",1,37,102,65,0.1084615,7.05
"2094",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","21",1,32,92,60,0.1091667,6.55
"2095",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","22",1,38,89,51,0.1196078,6.1
"2096",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","23",1,15,70,55,0.1636364,9
"2097",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","24",1,36,99,63,0.1087302,6.85
"2098",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","25",1,22,70,48,0.1614583,7.75
"2099",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","26",1,40,128,88,0.07670455,6.75
"2100",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","27",0,43,140,97,0.05979381,5.8
"2101",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","28",1,22,69,47,0.1585106,7.45
"2102",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","29",1,29,81,52,0.1336538,6.95
"2103",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","3",1,48,158,110,0.05772727,6.35
"2104",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","30",1,25,76,51,0.1519608,7.75
"2105",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","31",1,18,61,43,0.1686047,7.25
"2106",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","32",1,24,71,47,0.1585106,7.45
"2107",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","33",1,32,92,60,0.1083333,6.5
"2108",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","34",1,28,83,55,0.12,6.6
"2109",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","35",1,32,81,49,0.1428571,7
"2110",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","36",1,49,172,123,0.0495935,6.1
"2111",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","37",0,45,118,73,0.07671233,5.6
"2112",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","38",1,25,71,46,0.1673913,7.7
"2113",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","39",1,43,130,87,0.07241379,6.3
"2114",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","4",1,34,92,58,0.1206897,7
"2115",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","40",1,44,128,84,0.07202381,6.05
"2116",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","5",1,38,91,53,0.1198113,6.35
"2117",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","6",1,39,111,72,0.08402778,6.05
"2118",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","7",1,40,117,77,0.08246753,6.35
"2119",27,"med","high","mild","none",33,35,220.3,241.65,461.95,"d","8",1,33,83,50,0.14,7
