"","run_num","id","sync","asym","synchrony","asymmetry","n_surv","n_dead","biomass","mean_size","meta","final_size","hatch_date","end_date","growth_time","growth_rate"
"2055",26,55,15,0.5,"med","mild",61,19,439.9,7.21147540983606,0,3.6,75,132,57,0.0631578947368421
"2056",26,56,15,0.5,"med","mild",61,19,439.9,7.21147540983606,1,8.3,32,100,68,0.122058823529412
"2057",26,57,15,0.5,"med","mild",61,19,439.9,7.21147540983606,1,7.9,31,94,63,0.125396825396825
"2058",26,58,15,0.5,"med","mild",61,19,439.9,7.21147540983606,1,6.05,53,132,79,0.0765822784810127
"2059",26,59,15,0.5,"med","mild",61,19,439.9,7.21147540983606,0,3.4,67,124,57,0.0596491228070175
"2060",26,60,15,0.5,"med","mild",61,19,439.9,7.21147540983606,1,6.1,47,129,82,0.074390243902439
"2061",26,61,15,0.5,"med","mild",61,19,439.9,7.21147540983606,1,6.4,57,206,149,0.0429530201342282
"2062",26,62,15,0.5,"med","mild",61,19,439.9,7.21147540983606,1,7.05,43,110,67,0.105223880597015
"2063",26,63,15,0.5,"med","mild",61,19,439.9,7.21147540983606,1,6.05,53,145,92,0.0657608695652174
"2064",26,64,15,0.5,"med","mild",61,19,439.9,7.21147540983606,1,6.75,55,171,116,0.0581896551724138
"2065",26,65,15,0.5,"med","mild",61,19,439.9,7.21147540983606,0,5.9,56,210,154,0.0383116883116883
"2066",26,66,15,0.5,"med","mild",61,19,439.9,7.21147540983606,1,7.6,22,79,57,0.133333333333333
"2067",26,67,15,0.5,"med","mild",61,19,439.9,7.21147540983606,1,6.1,48,135,87,0.0701149425287356
"2068",26,68,15,0.5,"med","mild",61,19,439.9,7.21147540983606,0,5.65,59,137,78,0.0724358974358974
"2069",26,69,15,0.5,"med","mild",61,19,439.9,7.21147540983606,1,6.45,49,123,74,0.0871621621621622
"2070",26,70,15,0.5,"med","mild",61,19,439.9,7.21147540983606,1,7.75,27,79,52,0.149038461538462
"2071",26,71,15,0.5,"med","mild",61,19,439.9,7.21147540983606,1,7.5,24,83,59,0.127118644067797
"2072",26,72,15,0.5,"med","mild",61,19,439.9,7.21147540983606,0,5.3,63,183,120,0.0441666666666667
"2073",26,73,15,0.5,"med","mild",61,19,439.9,7.21147540983606,0,5.3,60,157,97,0.054639175257732
"2074",26,74,15,0.5,"med","mild",61,19,439.9,7.21147540983606,1,8.9,28,86,58,0.153448275862069
"2075",26,75,15,0.5,"med","mild",61,19,439.9,7.21147540983606,1,7.45,39,105,66,0.112878787878788
"2076",26,76,15,0.5,"med","mild",61,19,439.9,7.21147540983606,1,6.25,54,180,126,0.0496031746031746
"2077",26,77,15,0.5,"med","mild",61,19,439.9,7.21147540983606,1,8.25,29,86,57,0.144736842105263
"2078",26,78,15,0.5,"med","mild",61,19,439.9,7.21147540983606,1,6.35,64,176,112,0.0566964285714286
"2079",26,79,15,0.5,"med","mild",61,19,439.9,7.21147540983606,0,4.6,59,163,104,0.0442307692307692
"2080",26,80,15,0.5,"med","mild",61,19,439.9,7.21147540983606,1,6.1,51,135,84,0.0726190476190476
"2081",27,1,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.85,39,98,59,0.116101694915254
"2082",27,2,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.45,56,156,100,0.0645
"2083",27,3,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,8.85,26,82,56,0.158035714285714
"2084",27,4,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,7.25,38,98,60,0.120833333333333
"2085",27,5,15,0.5,"med","mild",61,19,439.85,7.21065573770492,0,5.55,56,151,95,0.0584210526315789
"2086",27,6,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.8,38,93,55,0.123636363636364
"2087",27,7,15,0.5,"med","mild",61,19,439.85,7.21065573770492,0,4.6,79,190,111,0.0414414414414414
"2088",27,8,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,7,37,97,60,0.116666666666667
"2089",27,9,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.65,44,106,62,0.107258064516129
"2090",27,10,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.65,55,164,109,0.0610091743119266
"2091",27,11,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,7.95,36,89,53,0.15
"2092",27,12,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.7,43,117,74,0.0905405405405405
"2093",27,13,15,0.5,"med","mild",61,19,439.85,7.21065573770492,0,3.55,76,159,83,0.0427710843373494
"2094",27,14,15,0.5,"med","mild",61,19,439.85,7.21065573770492,0,3.35,79,168,89,0.0376404494382022
"2095",27,15,15,0.5,"med","mild",61,19,439.85,7.21065573770492,0,3.05,74,124,50,0.061
"2096",27,16,15,0.5,"med","mild",61,19,439.85,7.21065573770492,0,4.95,56,136,80,0.061875
"2097",27,17,15,0.5,"med","mild",61,19,439.85,7.21065573770492,0,4.65,69,153,84,0.0553571428571429
"2098",27,18,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.65,57,177,120,0.0554166666666667
"2099",27,19,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.8,44,136,92,0.0739130434782609
"2100",27,20,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.65,52,142,90,0.0738888888888889
"2101",27,21,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,7.4,38,94,56,0.132142857142857
"2102",27,22,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.25,51,165,114,0.0548245614035088
"2103",27,23,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.9,41,100,59,0.116949152542373
"2104",27,24,15,0.5,"med","mild",61,19,439.85,7.21065573770492,0,5.05,61,152,91,0.0554945054945055
"2105",27,25,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,8.05,35,88,53,0.15188679245283
"2106",27,26,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,8.95,29,86,57,0.157017543859649
"2107",27,27,15,0.5,"med","mild",61,19,439.85,7.21065573770492,0,3.55,63,113,50,0.071
"2108",27,28,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.25,45,116,71,0.0880281690140845
"2109",27,29,15,0.5,"med","mild",61,19,439.85,7.21065573770492,0,4.65,71,186,115,0.0404347826086957
"2110",27,30,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,7.1,44,115,71,0.1
"2111",27,31,15,0.5,"med","mild",61,19,439.85,7.21065573770492,0,5.85,67,190,123,0.0475609756097561
"2112",27,32,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,7.4,31,85,54,0.137037037037037
"2113",27,33,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,7.85,37,96,59,0.133050847457627
"2114",27,34,15,0.5,"med","mild",61,19,439.85,7.21065573770492,0,2.7,88,138,50,0.054
"2115",27,35,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,7.05,43,107,64,0.11015625
"2116",27,36,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,7.75,34,86,52,0.149038461538462
"2117",27,37,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.85,56,139,83,0.0825301204819277
"2118",27,38,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,7.15,41,97,56,0.127678571428571
"2119",27,39,15,0.5,"med","mild",61,19,439.85,7.21065573770492,0,2.65,71,104,33,0.0803030303030303
"2120",27,40,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.05,56,169,113,0.0535398230088496
"2121",27,41,15,0.5,"med","mild",61,19,439.85,7.21065573770492,0,5,59,143,84,0.0595238095238095
"2122",27,42,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.55,49,141,92,0.071195652173913
"2123",27,43,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.6,45,107,62,0.106451612903226
"2124",27,44,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.3,55,173,118,0.0533898305084746
"2125",27,45,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,7.85,35,87,52,0.150961538461538
"2126",27,46,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,10.05,19,79,60,0.1675
"2127",27,47,15,0.5,"med","mild",61,19,439.85,7.21065573770492,0,2.45,85,142,57,0.0429824561403509
"2128",27,48,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.1,64,194,130,0.0469230769230769
"2129",27,49,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,7.9,27,81,54,0.146296296296296
"2130",27,50,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,8.75,16,74,58,0.150862068965517
"2131",27,51,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,9.3,19,74,55,0.169090909090909
"2132",27,52,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.6,41,98,57,0.115789473684211
"2133",27,53,15,0.5,"med","mild",61,19,439.85,7.21065573770492,0,4.95,46,109,63,0.0785714285714286
"2134",27,54,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.85,45,104,59,0.116101694915254
"2135",27,55,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,7.2,40,101,61,0.118032786885246
"2136",27,56,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,7.9,35,85,50,0.158
"2137",27,57,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.75,49,128,79,0.0854430379746835
"2138",27,58,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.2,55,142,87,0.071264367816092
"2139",27,59,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.4,49,124,75,0.0853333333333333
"2140",27,60,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,7.75,32,87,55,0.140909090909091
"2141",27,61,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.05,52,136,84,0.0720238095238095
"2142",27,62,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,8.85,17,69,52,0.170192307692308
"2143",27,63,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.45,48,114,66,0.0977272727272727
"2144",27,64,15,0.5,"med","mild",61,19,439.85,7.21065573770492,0,4.8,61,143,82,0.0585365853658537
"2145",27,65,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,9.2,21,78,57,0.16140350877193
"2146",27,66,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.45,49,118,69,0.0934782608695652
"2147",27,67,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,8.1,28,81,53,0.152830188679245
"2148",27,68,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,8.25,32,80,48,0.171875
"2149",27,69,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.9,36,90,54,0.127777777777778
"2150",27,70,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,8.4,29,84,55,0.152727272727273
"2151",27,71,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.35,53,131,78,0.0814102564102564
"2152",27,72,15,0.5,"med","mild",61,19,439.85,7.21065573770492,0,5.7,59,133,74,0.077027027027027
"2153",27,73,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,7.05,43,96,53,0.133018867924528
"2154",27,74,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.7,56,147,91,0.0736263736263736
"2155",27,75,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,7.45,35,92,57,0.130701754385965
"2156",27,76,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.3,42,102,60,0.105
"2157",27,77,15,0.5,"med","mild",61,19,439.85,7.21065573770492,0,4.15,68,145,77,0.0538961038961039
"2158",27,78,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.15,52,127,75,0.082
"2159",27,79,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,6.85,45,115,70,0.0978571428571429
"2160",27,80,15,0.5,"med","mild",61,19,439.85,7.21065573770492,1,7.05,41,101,60,0.1175
"2161",28,1,15,0.5,"med","mild",58,22,427.75,7.375,1,6.65,51,135,84,0.0791666666666667
"2162",28,2,15,0.5,"med","mild",58,22,427.75,7.375,1,6.9,44,101,57,0.121052631578947
"2163",28,3,15,0.5,"med","mild",58,22,427.75,7.375,1,8.05,36,101,65,0.123846153846154
"2164",28,4,15,0.5,"med","mild",58,22,427.75,7.375,1,6.5,51,119,68,0.0955882352941176
"2165",28,5,15,0.5,"med","mild",58,22,427.75,7.375,1,6.1,60,162,102,0.0598039215686274
"2166",28,6,15,0.5,"med","mild",58,22,427.75,7.375,0,4.7,58,111,53,0.0886792452830189
"2167",28,7,15,0.5,"med","mild",58,22,427.75,7.375,1,7.2,39,93,54,0.133333333333333
"2168",28,8,15,0.5,"med","mild",58,22,427.75,7.375,0,5.8,78,240,162,0.0358024691358025
"2169",28,9,15,0.5,"med","mild",58,22,427.75,7.375,1,6.8,49,124,75,0.0906666666666667
"2170",28,10,15,0.5,"med","mild",58,22,427.75,7.375,0,5.05,71,202,131,0.0385496183206107
"2171",28,11,15,0.5,"med","mild",58,22,427.75,7.375,1,6.3,57,190,133,0.0473684210526316
"2172",28,12,15,0.5,"med","mild",58,22,427.75,7.375,1,8.8,26,81,55,0.16
"2173",28,13,15,0.5,"med","mild",58,22,427.75,7.375,1,6.3,54,139,85,0.0741176470588235
"2174",28,14,15,0.5,"med","mild",58,22,427.75,7.375,1,7.2,37,90,53,0.135849056603774
"2175",28,15,15,0.5,"med","mild",58,22,427.75,7.375,1,8.3,32,90,58,0.143103448275862
"2176",28,16,15,0.5,"med","mild",58,22,427.75,7.375,1,6.1,61,202,141,0.0432624113475177
"2177",28,17,15,0.5,"med","mild",58,22,427.75,7.375,1,6.15,52,136,84,0.0732142857142857
"2178",28,18,15,0.5,"med","mild",58,22,427.75,7.375,0,2.55,83,126,43,0.0593023255813953
"2179",28,19,15,0.5,"med","mild",58,22,427.75,7.375,1,8.8,26,74,48,0.183333333333333
"2180",28,20,15,0.5,"med","mild",58,22,427.75,7.375,1,9.95,24,83,59,0.16864406779661
"2181",28,21,15,0.5,"med","mild",58,22,427.75,7.375,1,6.8,49,123,74,0.0918918918918919
"2182",28,22,15,0.5,"med","mild",58,22,427.75,7.375,1,6.55,51,135,84,0.0779761904761905
"2183",28,23,15,0.5,"med","mild",58,22,427.75,7.375,1,6.1,52,144,92,0.0663043478260869
"2184",28,24,15,0.5,"med","mild",58,22,427.75,7.375,1,7.75,38,99,61,0.127049180327869
"2185",28,25,15,0.5,"med","mild",58,22,427.75,7.375,0,4.4,67,150,83,0.0530120481927711
"2186",28,26,15,0.5,"med","mild",58,22,427.75,7.375,1,9.4,17,70,53,0.177358490566038
"2187",28,27,15,0.5,"med","mild",58,22,427.75,7.375,1,7.75,35,94,59,0.13135593220339
"2188",28,28,15,0.5,"med","mild",58,22,427.75,7.375,1,6.15,58,169,111,0.0554054054054054
"2189",28,29,15,0.5,"med","mild",58,22,427.75,7.375,0,4.65,69,156,87,0.053448275862069
"2190",28,30,15,0.5,"med","mild",58,22,427.75,7.375,0,4.95,72,168,96,0.0515625
"2191",28,31,15,0.5,"med","mild",58,22,427.75,7.375,0,5.45,59,152,93,0.0586021505376344
"2192",28,32,15,0.5,"med","mild",58,22,427.75,7.375,0,4.3,69,149,80,0.05375
"2193",28,33,15,0.5,"med","mild",58,22,427.75,7.375,1,8.5,26,82,56,0.151785714285714
"2194",28,34,15,0.5,"med","mild",58,22,427.75,7.375,0,2.75,55,86,31,0.0887096774193548
"2195",28,35,15,0.5,"med","mild",58,22,427.75,7.375,1,8.15,35,95,60,0.135833333333333
"2196",28,36,15,0.5,"med","mild",58,22,427.75,7.375,0,4.45,66,145,79,0.0563291139240506
"2197",28,37,15,0.5,"med","mild",58,22,427.75,7.375,1,8.7,24,77,53,0.164150943396226
"2198",28,38,15,0.5,"med","mild",58,22,427.75,7.375,1,7.8,32,82,50,0.156
"2199",28,39,15,0.5,"med","mild",58,22,427.75,7.375,1,8.2,32,87,55,0.149090909090909
"2200",28,40,15,0.5,"med","mild",58,22,427.75,7.375,1,8.6,27,80,53,0.162264150943396
"2201",28,41,15,0.5,"med","mild",58,22,427.75,7.375,1,8.7,30,85,55,0.158181818181818
"2202",28,42,15,0.5,"med","mild",58,22,427.75,7.375,0,4.6,61,128,67,0.0686567164179104
"2203",28,43,15,0.5,"med","mild",58,22,427.75,7.375,1,6.05,52,139,87,0.0695402298850575
"2204",28,44,15,0.5,"med","mild",58,22,427.75,7.375,0,5.8,68,179,111,0.0522522522522523
"2205",28,45,15,0.5,"med","mild",58,22,427.75,7.375,1,9.35,22,76,54,0.173148148148148
"2206",28,46,15,0.5,"med","mild",58,22,427.75,7.375,1,7.05,44,101,57,0.123684210526316
"2207",28,47,15,0.5,"med","mild",58,22,427.75,7.375,1,7.25,43,103,60,0.120833333333333
"2208",28,48,15,0.5,"med","mild",58,22,427.75,7.375,1,6.4,52,150,98,0.0653061224489796
"2209",28,49,15,0.5,"med","mild",58,22,427.75,7.375,0,2.15,80,102,22,0.0977272727272727
"2210",28,50,15,0.5,"med","mild",58,22,427.75,7.375,1,6.15,59,160,101,0.0608910891089109
"2211",28,51,15,0.5,"med","mild",58,22,427.75,7.375,1,6.6,47,116,69,0.0956521739130435
"2212",28,52,15,0.5,"med","mild",58,22,427.75,7.375,1,9.05,23,76,53,0.170754716981132
"2213",28,53,15,0.5,"med","mild",58,22,427.75,7.375,1,7.6,40,95,55,0.138181818181818
"2214",28,54,15,0.5,"med","mild",58,22,427.75,7.375,1,6.2,56,145,89,0.0696629213483146
"2215",28,55,15,0.5,"med","mild",58,22,427.75,7.375,1,6.3,50,130,80,0.07875
"2216",28,56,15,0.5,"med","mild",58,22,427.75,7.375,1,8.2,36,90,54,0.151851851851852
"2217",28,57,15,0.5,"med","mild",58,22,427.75,7.375,1,9.95,23,82,59,0.16864406779661
"2218",28,58,15,0.5,"med","mild",58,22,427.75,7.375,1,6.9,58,156,98,0.0704081632653061
"2219",28,59,15,0.5,"med","mild",58,22,427.75,7.375,1,7.6,40,105,65,0.116923076923077
"2220",28,60,15,0.5,"med","mild",58,22,427.75,7.375,0,5.05,49,105,56,0.0901785714285714
"2221",28,61,15,0.5,"med","mild",58,22,427.75,7.375,1,7.3,42,104,62,0.117741935483871
"2222",28,62,15,0.5,"med","mild",58,22,427.75,7.375,1,6.05,55,172,117,0.0517094017094017
"2223",28,63,15,0.5,"med","mild",58,22,427.75,7.375,0,4.45,70,151,81,0.0549382716049383
"2224",28,64,15,0.5,"med","mild",58,22,427.75,7.375,0,5,68,163,95,0.0526315789473684
"2225",28,65,15,0.5,"med","mild",58,22,427.75,7.375,1,7.1,40,91,51,0.13921568627451
"2226",28,66,15,0.5,"med","mild",58,22,427.75,7.375,1,6.45,47,120,73,0.0883561643835616
"2227",28,67,15,0.5,"med","mild",58,22,427.75,7.375,0,3.35,66,112,46,0.0728260869565217
"2228",28,68,15,0.5,"med","mild",58,22,427.75,7.375,1,7.95,33,97,64,0.12421875
"2229",28,69,15,0.5,"med","mild",58,22,427.75,7.375,1,7.35,44,103,59,0.124576271186441
"2230",28,70,15,0.5,"med","mild",58,22,427.75,7.375,0,4.25,67,149,82,0.0518292682926829
"2231",28,71,15,0.5,"med","mild",58,22,427.75,7.375,1,6.55,63,176,113,0.0579646017699115
"2232",28,72,15,0.5,"med","mild",58,22,427.75,7.375,0,4.7,64,130,66,0.0712121212121212
"2233",28,73,15,0.5,"med","mild",58,22,427.75,7.375,1,6.45,57,150,93,0.0693548387096774
"2234",28,74,15,0.5,"med","mild",58,22,427.75,7.375,1,6.65,48,118,70,0.095
"2235",28,75,15,0.5,"med","mild",58,22,427.75,7.375,1,8.15,41,101,60,0.135833333333333
"2236",28,76,15,0.5,"med","mild",58,22,427.75,7.375,0,4.5,59,126,67,0.0671641791044776
"2237",28,77,15,0.5,"med","mild",58,22,427.75,7.375,0,4.65,70,147,77,0.0603896103896104
"2238",28,78,15,0.5,"med","mild",58,22,427.75,7.375,1,6.6,49,104,55,0.12
"2239",28,79,15,0.5,"med","mild",58,22,427.75,7.375,1,8.2,30,84,54,0.151851851851852
"2240",28,80,15,0.5,"med","mild",58,22,427.75,7.375,1,7.05,43,104,61,0.115573770491803
"2241",29,1,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.5,44,103,59,0.110169491525424
"2242",29,2,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.3,50,143,93,0.067741935483871
"2243",29,3,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.55,43,106,63,0.103968253968254
"2244",29,4,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,7,39,115,76,0.0921052631578947
"2245",29,5,15,0.5,"med","mild",67,13,474.15,7.07686567164179,0,4.95,53,121,68,0.0727941176470588
"2246",29,6,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.8,49,140,91,0.0747252747252747
"2247",29,7,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,7.95,31,86,55,0.144545454545455
"2248",29,8,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.45,51,133,82,0.0786585365853659
"2249",29,9,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.35,47,119,72,0.0881944444444444
"2250",29,10,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,8.1,23,71,48,0.16875
"2251",29,11,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.85,38,100,62,0.110483870967742
"2252",29,12,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.75,48,113,65,0.103846153846154
"2253",29,13,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.25,52,173,121,0.0516528925619835
"2254",29,14,15,0.5,"med","mild",67,13,474.15,7.07686567164179,0,4.9,56,137,81,0.0604938271604938
"2255",29,15,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.75,42,94,52,0.129807692307692
"2256",29,16,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.5,54,158,104,0.0625
"2257",29,17,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,7.9,31,92,61,0.129508196721311
"2258",29,18,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.9,34,89,55,0.125454545454545
"2259",29,19,15,0.5,"med","mild",67,13,474.15,7.07686567164179,0,2.85,84,143,59,0.0483050847457627
"2260",29,20,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,8.7,25,79,54,0.161111111111111
"2261",29,21,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,7.6,33,92,59,0.128813559322034
"2262",29,22,15,0.5,"med","mild",67,13,474.15,7.07686567164179,0,2.2,102,157,55,0.04
"2263",29,23,15,0.5,"med","mild",67,13,474.15,7.07686567164179,0,2.9,77,154,77,0.0376623376623377
"2264",29,24,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.95,41,106,65,0.106923076923077
"2265",29,25,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.75,44,116,72,0.09375
"2266",29,26,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.2,52,138,86,0.072093023255814
"2267",29,27,15,0.5,"med","mild",67,13,474.15,7.07686567164179,0,4.65,56,130,74,0.0628378378378378
"2268",29,28,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,7.8,34,93,59,0.132203389830508
"2269",29,29,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,7.35,34,88,54,0.136111111111111
"2270",29,30,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,7.45,31,88,57,0.130701754385965
"2271",29,31,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,9.8,14,72,58,0.168965517241379
"2272",29,32,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.3,51,126,75,0.084
"2273",29,33,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.15,62,164,102,0.0602941176470588
"2274",29,34,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,7.25,34,89,55,0.131818181818182
"2275",29,35,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,7.1,38,94,56,0.126785714285714
"2276",29,36,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.05,55,156,101,0.0599009900990099
"2277",29,37,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,8.05,24,81,57,0.141228070175439
"2278",29,38,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,9.4,18,72,54,0.174074074074074
"2279",29,39,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,8.4,28,80,52,0.161538461538462
"2280",29,40,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.35,46,128,82,0.0774390243902439
"2281",29,41,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,8.25,8,79,71,0.116197183098592
"2282",29,42,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.45,48,113,65,0.0992307692307692
"2283",29,43,15,0.5,"med","mild",67,13,474.15,7.07686567164179,0,3.6,64,132,68,0.0529411764705882
"2284",29,44,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.9,45,122,77,0.0896103896103896
"2285",29,45,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,7.65,34,89,55,0.139090909090909
"2286",29,46,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,9.05,22,78,56,0.161607142857143
"2287",29,47,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.85,37,91,54,0.126851851851852
"2288",29,48,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.45,50,127,77,0.0837662337662338
"2289",29,49,15,0.5,"med","mild",67,13,474.15,7.07686567164179,0,2.9,62,92,30,0.0966666666666667
"2290",29,50,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,7,48,140,92,0.0760869565217391
"2291",29,51,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,8.55,30,86,56,0.152678571428571
"2292",29,52,15,0.5,"med","mild",67,13,474.15,7.07686567164179,0,4.85,87,247,160,0.0303125
"2293",29,53,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,7.1,40,99,59,0.120338983050847
"2294",29,54,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.45,40,100,60,0.1075
"2295",29,55,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,8.45,25,85,60,0.140833333333333
"2296",29,56,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.8,47,113,66,0.103030303030303
"2297",29,57,15,0.5,"med","mild",67,13,474.15,7.07686567164179,0,3.65,65,137,72,0.0506944444444444
"2298",29,58,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.15,55,158,103,0.0597087378640777
"2299",29,59,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.3,43,111,68,0.0926470588235294
"2300",29,60,15,0.5,"med","mild",67,13,474.15,7.07686567164179,0,4.65,60,161,101,0.046039603960396
"2301",29,61,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.55,48,146,98,0.0668367346938775
"2302",29,62,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.25,54,154,100,0.0625
"2303",29,63,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.05,57,147,90,0.0672222222222222
"2304",29,64,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.1,51,131,80,0.07625
"2305",29,65,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.6,48,131,83,0.0795180722891566
"2306",29,66,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,8.45,30,94,64,0.13203125
"2307",29,67,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.8,50,135,85,0.08
"2308",29,68,15,0.5,"med","mild",67,13,474.15,7.07686567164179,1,6.25,63,186,123,0.0508130081300813
